age,float,dollar
51,-218104710194.7904,$5699.05
64,-672498839663.4113,$6871.36
32,66793189356.3392,$3051.28
27,-758062191634.0225,$3779.43
56,597685014469.0176,$1427.48
28,-607727182361.3951,$1418.01
45,-76622434245.0176,$1127.22
42,435502309808.5376,$7047.45
25,-852731977793.536,$5645.44
35,-354150676168.704,$4122.02
46,450566788481.024,$7121.05
37,-473325263598.3872,$7273.13
41,-213347974774.784,$9012.26
56,-764994443332.8127,$3617.93
56,-263820128603.3408,$75.65
36,-97693123110.5024,$4917.17
65,-259274303340.544,$6501.12
28,794084284930.4576,$3394.92
38,-157260545890.7136,$324.65
35,473019662414.6432,$3935.11
42,-100888471404.544,$6134.86
30,-857820210030.1824,$9872.06
30,-528954816672.5632,$5360.09
63,763698584590.7456,$8833.04
48,-72209704733.9008,$8618.51
23,659346689307.4432,$7689.84
28,3691768918.8352,$6486.99
31,-676665130326.4257,$8281.53
46,-477872036773.888,$4947.02
33,-312249678194.2784,$7955.75
33,-262896605777.1008,$488.62
36,-482545222497.0752,$2515.81
22,-269067502380.6464,$6679.38
43,-365221088172.4416,$4732.69
32,493306815027.6096,$3697.55
47,167469831212.2368,$9137.77
27,828130380375.6544,$9435.24
40,231317177997.7216,$1640.00
21,-880658259483.0336,$1958.79
47,832537703428.9152,$215.18
40,-491198385383.0144,$921.47
42,-653447474551.1936,$3028.18
38,474753927007.4368,$8762.01
26,337752122772.6848,$526.60
39,199050021516.0832,$4975.95
64,-45474258930.8928,$2105.62
28,24798230164.2752,$6963.90
33,-224652313598.3616,$4072.52
40,390906379658.8544,$3429.61
63,796883322667.008,$1340.35
48,-715615599014.7072,$1902.26
64,730675415298.8672,$3981.05
56,892332818615.5009,$4520.76
58,326332775713.9968,$2563.89
22,-94141984591.0528,$8079.38
43,447851625919.2832,$2940.49
40,-433069470043.3408,$1100.47
62,-471230553522.176,$713.27
61,330490287698.7392,$9375.71
65,-631123002943.0784,$540.97
26,-446027646422.2208,$4328.24
36,-524069034262.528,$5477.88
60,-224775265425.8176,$2430.00
18,279643022583.3984,$705.75
34,610048706556.7231,$9573.31
37,34359115094.4256,$8534.11
33,3984711273.6768,$7944.09
28,221452894312.8576,$6552.06
34,36219364835.328,$8054.88
22,695743408609.6896,$1774.94
20,339029647792.5376,$187.21
34,-824685415209.3696,$3212.56
25,614729274254.9504,$5712.78
29,-98590587564.8512,$4623.67
49,-185934049129.2672,$4687.38
46,673807353878.9376,$1956.08
26,-282935064264.704,$3891.03
32,899113777574.7072,$845.22
31,-593781147146.6497,$7812.61
19,104732158014.2592,$1429.39
44,-723516397715.456,$4530.57
61,824284638976.4095,$325.87
40,-488135825398.1696,$7355.22
43,369515814295.9616,$5092.40
38,717349348127.5392,$4318.52
62,747876064323.1744,$6784.33
55,-75425850064.896,$2481.89
55,-589582628709.9904,$6780.92
28,-511041686680.3712,$8082.34
62,135815832063.1808,$3117.48
62,-268491031366.8608,$4983.37
44,-614069574828.032,$7081.10
35,480001661494.8864,$7717.98
27,896908407078.912,$4293.68
53,-157913542400.4096,$8805.03
22,-746219949.2608,$608.26
37,133068910231.552,$7628.25
32,-477604725810.7904,$2712.21
59,-582293007210.9056,$5537.55
45,209461102772.224,$6694.23
48,-690953409003.52,$4608.02
39,-336017519280.128,$1049.42
26,121478747206.4512,$6098.97
34,321666813421.1584,$1959.63
59,-712785218083.2256,$7185.40
28,-676804942417.1008,$16.21
57,-854644500725.76,$5368.44
48,-739403882718.8224,$5166.62
57,-284003352654.6432,$6835.08
38,866625272571.4944,$7938.18
19,-615940002467.0208,$3724.46
60,-77582728114.9952,$6100.00
50,890494487887.872,$8043.97
23,-740286917928.5504,$3682.95
48,-526065147576.32,$40.79
26,-118551889313.792,$5768.04
41,-443433205995.9296,$3334.18
45,44523233633.8944,$6598.91
18,100272304239.4112,$4908.71
34,-597581770417.7664,$9261.19
59,-442036895770.2144,$9280.98
40,177301055392.9728,$8866.56
27,-592309851992.8832,$5872.94
43,850423902214.5536,$3906.99
45,58334300340.224,$1141.27
31,-746203000497.7664,$7683.22
26,-37834359360.7168,$7939.59
42,-610989411349.2992,$6223.86
48,389969983255.3472,$2454.74
57,-753640865057.9968,$2972.42
48,621895365112.6272,$8499.77
59,-741421745176.576,$8005.75
49,-798721027185.0496,$7323.43
30,-245748553324.9536,$3796.51
60,270525360242.688,$6315.92
37,305620192329.728,$4437.51
18,-348130499362.816,$3382.13
52,-660100899405.824,$653.09
33,-110744823241.1136,$5124.44
35,-482067145241.3952,$7729.37
57,-327235490598.0928,$7284.88
36,351629029146.624,$5499.84
30,-365619092389.888,$271.24
23,469285835951.3088,$21.09
44,-701098617523.4048,$8217.23
65,339002010684.6208,$942.46
65,368099271586.6112,$9176.89
48,898793953506.0992,$3080.05
56,69975561312.6656,$8957.46
42,-252846461157.376,$4243.81
60,-727092611042.5088,$2319.79
27,-394743644789.1456,$5133.72
52,108036433222.0416,$4713.34
27,746043844277.0432,$3775.96
63,-427921181245.44,$2602.14
52,-746813414336.1024,$6626.77
45,-835494535915.1104,$2670.17
20,-608904001303.3472,$7862.70
50,-673741655139.9424,$2133.67
19,-298283489348.8128,$2682.29
44,206508574480.7936,$4070.85
34,-821759607570.432,$6985.01
41,775728215044.9152,$8462.99
20,-169269035794.432,$2751.44
47,859102749340.4672,$5616.91
51,-40313296204.5952,$1620.27
35,516781121942.3232,$6622.14
20,332259766409.6256,$3673.63
27,-531029328239.0016,$6381.33
54,-849934181151.5392,$2857.76
47,-45125235795.5584,$1475.29
24,844980270242.2017,$9113.87
62,-205595541608.8576,$5150.36
45,143363298820.096,$7973.08
21,860356844139.3152,$6415.05
20,217086365060.3008,$6343.89
53,1433238975.2832,$6461.86
30,-291735516007.6288,$9099.03
57,-758669484490.752,$6721.82
50,641475475511.7056,$7514.97
56,818665055531.8271,$7309.91
40,-442913326628.864,$7959.34
25,-71524910786.1504,$1127.03
18,-759645480996.0448,$5674.17
25,130186271208.2432,$5921.18
54,429721032589.312,$9487.28
51,-653469234600.3456,$2626.29
32,569340150467.7888,$1623.28
34,-666777360636.3136,$6620.02
43,536030480013.7216,$9849.89
31,-807540945112.2688,$697.03
19,-357621396039.2704,$9472.11
20,-147154231571.2512,$1433.55
52,13593421755.1872,$3855.09
33,602479207120.896,$1890.18
37,-730542562816.8192,$711.17
57,425647896159.8464,$9930.38
63,-356365106780.5696,$4979.64
19,-799063568023.552,$2588.41
19,-443595142620.7744,$1291.92
29,45147210593.0752,$9672.55
22,512145963456.9216,$8929.33
62,-2108714857.2672,$4025.25
48,584540842098.688,$7045.02
49,228279841718.272,$4312.12
40,772000144424.96,$6881.51
62,-432442045366.272,$3823.03
43,-79307380621.312,$8319.00
36,58538531068.3136,$5732.87
61,889131174251.7249,$3380.16
38,398264626262.8352,$6732.00
52,-265000935908.9664,$3901.96
42,-578912768124.5184,$3496.83
63,-631192187987.5583,$1576.29
28,482828079647.9488,$7693.91
36,493796775585.3824,$4549.56
20,656179212163.4816,$3467.78
24,165630848689.7664,$9565.27
49,198444371568.2304,$4975.10
58,556363067844.1984,$4136.57
29,829390821575.8848,$9824.47
43,144500770996.224,$507.40
38,112238000078.848,$9726.88
63,334594693922.816,$3150.53
27,704219616326.4512,$6451.90
41,-532008260757.0944,$5825.41
60,887893290018.4064,$3103.19
30,205814919226.9824,$7278.21
49,148613997002.752,$1800.35
29,172475652.5056,$9842.03
62,630806755776.9216,$3741.71
62,-880951924097.024,$1960.75
28,-85584877977.6,$2474.75
46,-569937320791.2448,$8780.97
20,-190994893399.6544,$8221.08
45,885614441607.9872,$4768.98
59,-678829666336.768,$855.63
49,609119733232.4352,$3759.50
35,242728833961.1648,$8733.79
23,-103196970188.8,$1355.21
36,-111078974213.3248,$267.04
47,-606497117149.5936,$8503.05
19,42450928271.36,$5166.90
64,-460445131472.896,$7294.94
18,-315290479807.6928,$2095.53
53,767008803127.296,$8563.28
51,-837627683432.0385,$8695.02
60,775061116865.7408,$5777.90
46,-490274868009.3696,$5061.03
38,225929888530.432,$8531.35
43,219035884689.8176,$3096.10
43,654405469103.7184,$6290.50
37,-502242137132.2368,$1159.94
57,-247345950228.48,$416.67
54,779396352835.584,$9783.58
21,177697386921.984,$8535.16
20,331198524869.8368,$1282.28
57,78004390304.1536,$7368.97
44,-676287232763.4944,$6137.62
20,-88289649151.1808,$2069.15
30,853640037479.2192,$1325.57
28,-613504972016.8448,$9688.37
63,-219447670970.7776,$9187.32
48,405869847327.5392,$3942.55
43,-111905626233.2416,$7087.49
35,-571842857690.7264,$75.33
61,585396326183.7312,$5573.35
30,-88723294886.2976,$5767.26
39,730965879658.9056,$2409.04
44,-694201703674.6752,$1494.09
39,888245728575.488,$418.59
29,545675263606.784,$3345.94
48,63025246843.6992,$6121.16
25,421250104662.4256,$2235.97
27,152958624858.112,$1716.88
37,-99654862425.2928,$4524.32
56,-676369525427.4048,$1527.40
31,30330145944.3712,$6058.45
32,626088339937.6896,$4294.70
54,-420508477895.4752,$6791.46
19,337985237994.7008,$2316.51
33,-259282678946.2016,$1522.80
63,355246737562.0096,$2286.75
22,450467097424.6912,$7236.11
58,626259540941.2096,$1643.81
34,469152290570.24,$9968.62
48,628417738099.9167,$3921.88
55,633149042196.48,$8823.89
62,-420264813160.0384,$1414.77
44,-379896048123.904,$1021.25
61,-895695828759.3472,$810.98
62,533539757595.0336,$1068.07
26,507575164469.248,$5628.54
43,-770719746726.2976,$1313.57
58,833401822327.6031,$8977.11
55,-445943683586.4576,$3297.66
64,523370302223.1552,$9606.17
32,-694343163287.9615,$254.08
48,-737208679215.9232,$6912.32
53,36936402495.0784,$54.17
30,893628535590.0928,$1485.01
40,628056392938.2913,$359.29
42,466346209758.4128,$794.97
58,13542153519.104,$2677.74
56,-59193946852.5568,$8145.35
31,-421816164994.2528,$116.46
47,-784338414836.1216,$6814.52
24,-460344275658.3424,$1826.47
28,542611087976.0384,$4206.23
51,-740020065402.88,$9860.38
39,-362356639426.1504,$8499.03
27,499963233776.4352,$5107.43
51,620643848552.448,$2370.82
56,-734059081131.6224,$5431.22
18,-609371773573.5295,$6527.47
29,-91301072181.6576,$2514.23
32,412009171727.1552,$1431.07
25,172627782847.6928,$9833.10
64,130287509962.752,$8541.96
48,-531563813011.456,$4109.45
21,-247953089993.1136,$6602.38
60,851796866105.344,$8519.66
40,31940907158.7328,$1017.96
20,-748541818227.9167,$5167.30
25,-509224784232.448,$8636.03
48,-618262334904.7296,$698.52
26,865752142210.6624,$9224.86
45,312679566252.4416,$4068.31
26,669626897373.5936,$8715.56
52,674458164736.8192,$733.08
30,333284893314.2528,$2846.19
56,203283090531.9424,$663.76
37,-173651123398.2464,$4762.25
43,-726144872821.5552,$284.15
27,747987586252.8,$4478.17
32,-392623063407.0016,$9342.80
20,-608105408757.76,$2122.59
33,818283947648.6144,$6776.47
28,506183450361.856,$6434.67
44,43041071038.464,$9386.56
30,194480954775.9616,$6805.71
36,-645112665210.88,$9055.67
35,-333049668776.7552,$1233.50
41,-194897525080.064,$2299.42
27,806824277390.1312,$2454.39
52,751710668167.5776,$868.54
22,90561294683.3408,$7756.33
28,-646244652495.6672,$5888.70
64,-478743756590.2848,$6721.72
38,87704172966.7072,$1599.05
60,-421262226200.9856,$5711.90
21,-134331633972.0192,$2210.58
23,210899466348.1344,$5628.38
52,374209790345.216,$9979.07
47,505919449543.4752,$3272.07
39,521479110682.2144,$479.62
26,-167367921369.088,$6954.34
27,169058248530.3296,$6985.59
32,-582458389456.4865,$594.74
44,357382604246.2208,$3341.48
58,740796129502.8224,$9077.40
60,171659688411.136,$8756.41
24,296366158066.4832,$2478.90
57,29928155040.9728,$1141.95
59,-225306422018.048,$3651.35
54,461046120710.144,$7962.01
23,731026625344.3073,$8082.87
48,329381847236.608,$2441.53
24,-173564552963.6864,$6589.45
24,828366954220.7488,$970.57
33,761950606721.024,$6241.50
44,32110296642.3552,$1209.00
52,108202100260.864,$7566.83
36,-71218284933.9392,$2301.40
26,-554883966671.2576,$5758.50
48,794614528842.1376,$4641.67
21,-553549732144.7424,$4704.79
30,-497323168550.0928,$5655.47
34,832068909006.848,$7919.12
28,-540664527427.9936,$3587.83
62,750723487970.0992,$1008.14
22,-704423936393.216,$5960.83
45,-167609568224.8704,$7741.64
33,574294904432.2303,$7777.57
52,-724283367725.4656,$8749.26
50,-780659691041.5872,$8136.83
63,-622475982615.3472,$8426.08
63,636106935002.7264,$509.66
29,-848887504332.3904,$4542.95
25,619309632900.3008,$8272.11
18,-873912812018.0736,$5223.88
51,464941140148.224,$4419.96
46,817023088276.2751,$2963.79
44,-115886128103.424,$467.03
27,578748227256.32,$3601.41
32,-91560827106.0992,$2557.07
61,-556897601690.0096,$3226.96
35,-786864636585.5743,$6373.13
23,70129766157.5168,$6539.52
57,40367817542.8608,$1290.58
52,228058656355.1232,$4403.75
37,-677359329581.4656,$9044.03
22,-794478773482.2913,$2084.47
47,288904704321.1264,$2082.87
31,-614226841095.3728,$4695.72
34,887979900718.2848,$1093.34
26,-19036900216.0128,$8070.52
46,449184819838.976,$5634.07
33,-378256185570.0992,$5408.67
50,342023478234.3168,$1534.67
36,355202092970.8032,$5632.64
19,-722212180144.9471,$1133.74
30,-107501768933.376,$7745.95
59,-334155634599.5264,$7632.94
62,-436417124001.3824,$5955.19
28,-239962605748.224,$2919.46
49,449417791196.3648,$3565.65
29,-803246727338.3936,$2064.70
25,-617023335825.408,$1137.15
37,112676202925.2608,$2697.20
56,-294771051672.3712,$7670.66
59,737397287839.3344,$4680.26
33,-707759451616.0511,$7269.03
62,-688790859415.552,$7822.22
59,39975890871.9104,$4780.10
59,632149500126.8224,$8048.74
34,-589134981129.8304,$3922.41
64,-638603759714.304,$4281.16
33,-44999927608.1152,$5550.50
55,-589847609317.7856,$1950.27
58,887511736700.1088,$3912.10
19,430554278893.9776,$9902.26
21,-175308284939.4688,$9104.79
48,-448049719122.3296,$3867.69
57,-175878186834.3296,$5924.71
43,-348323064053.76,$7985.52
20,-416393432819.3024,$3804.08
51,99011598798.0288,$1683.41
32,-586200844442.0096,$9264.31
63,775688514279.8336,$509.68
35,-400558225201.5616,$1157.85
37,-813614632429.1584,$6932.90
65,-625329503941.4272,$2357.66
59,114042805315.1744,$703.56
30,124199022624.768,$6016.44
35,-221576946725.6832,$9831.94
25,138051578966.8352,$2320.24
53,721606523066.7776,$1114.72
59,-209661072506.88,$5191.16
30,-840273736446.7712,$8682.51
29,-135548730395.8528,$4336.53
55,-599492982629.9904,$6763.27
40,-427707089708.6464,$9997.81
51,532424259796.992,$8360.10
53,184422652234.9568,$77.32
46,65110276466.2784,$2505.24
53,839115345179.4432,$1865.66
45,-840933509274.0096,$241.46
24,113818382788.1984,$566.45
63,315390314728.6528,$9310.09
51,-447834267792.1792,$5447.75
48,593610719992.2177,$5532.40
57,765995650960.5887,$8604.03
19,128725738219.1104,$9506.75
33,-403189682877.2352,$6966.65
21,671642735660.2368,$5853.55
64,614656423388.7744,$513.84
59,729752162585.8048,$5128.61
23,-260070968603.4432,$2235.62
44,-64584976380.7232,$1811.82
53,51486930029.7728,$507.31
18,652755011738.0096,$7955.23
25,-300131482075.136,$1552.91
37,-348880678315.6224,$7509.32
56,799326283707.1873,$4526.22
34,651585417065.2672,$3828.64
59,-569458704567.5009,$7835.24
51,-832223067294.9248,$3489.52
47,-845328355531.1616,$6106.75
52,119811078094.848,$5805.51
22,806330172860.0063,$95.00
25,847173525910.3232,$3927.46
57,-667133697379.5328,$8909.03
34,-874359706301.2352,$9137.36
29,135820572884.992,$511.49
54,269223444086.784,$4320.75
25,613692436853.5552,$2875.81
19,-835307109665.9968,$319.84
22,-667380223888.5887,$7073.89
39,-355571411084.9024,$3221.86
48,-767437648900.9152,$8483.31
57,-112871313978.1632,$7773.15
64,765024960669.2864,$9677.77
60,-526292860954.2144,$8763.85
34,-426755723414.7328,$94.39
19,-692660022227.7632,$5212.13
19,694312132568.6783,$6657.19
63,497027048171.1104,$3866.55
23,-627133620053.6064,$2615.47
42,-567864500787.6096,$4482.23
27,402500276872.8064,$611.60
45,-546492272502.3744,$7432.14
32,667402823637.4016,$4680.00
63,-600937647728.2303,$4204.64
38,223292138559.8976,$6140.34
33,707136139034.624,$656.44
49,382360452123.8528,$1404.26
51,-15546294730.752,$8237.43
18,-244383882412.032,$3184.95
47,747289454418.3296,$4936.83
54,596014070864.2816,$8850.63
56,365837168096.0512,$391.75
46,68070400222.8224,$7741.26
44,-223000961587.6096,$7442.78
61,457413517062.9632,$2191.65
46,624418953258.5984,$9881.10
28,-528527610871.808,$1683.13
57,96854117607.0144,$5998.69
54,632604502419.0464,$3728.40
63,298835074298.6752,$7476.80
59,709021427931.5457,$5739.93
50,-58173620328.8576,$5707.07
40,107384018042.88,$5972.39
43,443473690256.9984,$229.37
55,312834005978.3168,$6051.16
20,420485552249.2416,$7151.12
63,-488034135336.5504,$7441.88
38,336723600578.9696,$1397.66
19,511405869708.0832,$4989.93
26,-487367734250.7008,$856.04
25,104744068579.328,$8979.43
41,-639911164955.8528,$853.11
30,-714894752507.4944,$8295.33
64,557727672906.5472,$2116.79
41,527811787882.496,$5627.05
60,-109889020808.3968,$3355.07
27,-545171456812.6464,$6353.10
44,-624775834422.4768,$4731.65
47,-89687730631.4752,$1402.94
50,7161663769.8048,$7286.47
49,121821694892.4416,$7601.25
36,-8091510348.1856,$8215.40
30,20760589710.1312,$4326.04
65,164800763212.5952,$9660.31
55,-432013570788.5568,$9631.87
31,737368129457.3568,$4209.38
53,337847217710.6944,$6518.12
33,53366034425.4464,$2743.72
59,487996110615.3472,$2431.26
52,405175385509.0688,$6231.34
19,295383745534.3616,$9080.52
53,-561825290649.6,$1194.66
35,-367739815539.5072,$2231.74
61,-431001557794.816,$8817.74
30,-484129901012.5824,$2264.28
43,374329017630.72,$1633.92
33,-575185578727.8336,$2472.44
26,-296836718709.9648,$1340.98
36,5305915355.9552,$7026.49
25,-385479756008.6528,$7154.12
42,5419463553.8432,$5914.23
59,783234257177.8048,$1088.00
24,208698673935.1552,$5419.93
20,-318647126353.5104,$6357.02
40,96917784625.152,$6747.45
21,843667994155.4176,$9693.22
51,335727044434.3296,$5140.97
23,718855276068.864,$4242.56
53,625373503029.248,$1350.85
34,45813626358.9888,$4848.23
34,151662409180.7744,$6204.11
42,-328756682031.104,$3732.36
64,265674399783.3216,$8194.85
48,689242364077.6704,$8471.45
51,20053373852.0576,$5555.86
20,862727407298.1504,$1406.38
32,47176481557.7088,$8190.82
64,-654897699618.816,$3936.36
22,-388840420278.272,$3287.65
43,167427333265.8176,$6296.96
29,180341925792.9728,$8848.28
24,-340499147784.192,$5345.30
43,426159807607.6032,$297.91
44,609208226755.3792,$5496.06
32,179639378195.2512,$8541.46
38,-482565158023.9872,$2103.17
31,314596135010.304,$1577.05
60,654735803259.2896,$5888.72
29,769716004900.0448,$3247.65
27,-76384209521.8688,$3725.67
23,647706209733.8368,$5205.85
54,652567091399.8848,$2495.97
49,-99566447755.264,$9357.24
23,-697239123001.344,$2682.23
65,-430168483037.184,$9908.14
53,163802617426.7392,$6147.52
58,-166114302204.3136,$7316.98
32,-683766680492.4417,$4435.21
23,81612976527.7696,$5492.27
36,145492947868.0576,$2576.38
31,237250670283.9808,$6374.88
41,-321852319098.4704,$1017.86
23,219906906993.4592,$3034.03
29,-116672221203.6608,$7548.84
33,305606360773.4272,$7917.42
27,461805688193.024,$8002.31
64,-435972345744.5888,$4297.89
38,91140541487.5136,$1155.03
36,-461845132686.1312,$5326.36
48,-288775130107.0848,$1943.72
28,522480543963.5456,$4328.76
22,-201204204306.432,$5326.96
54,187694020611.2768,$1497.07
43,-75962677356.1344,$3302.38
27,166705214206.7712,$6339.65
41,-628436560039.1168,$5498.54
18,-533016763957.248,$3036.63
47,648553655015.8336,$1988.20
32,-172617655281.2544,$858.77
36,-208369767101.2352,$6855.43
52,748683062253.9775,$317.06
30,863734973490.7904,$4885.15
36,-688220511666.176,$526.71
37,353965983347.5072,$1075.05
61,-673038782903.0912,$4223.00
30,-857010295799.808,$1378.83
39,-628971557774.9504,$5900.73
59,-141238667837.44,$3327.66
61,-312679818330.112,$6374.56
38,-75046534827.2128,$6501.60
23,-379374106836.992,$1940.70
56,-590119037829.12,$5760.10
22,769958745210.88,$426.44
45,374471292616.704,$3731.88
58,-126982244899.2256,$5978.98
24,-256330862847.5904,$4762.53
24,-664296836667.8016,$9512.13
30,-232919236870.144,$808.16
36,41693832072.3968,$6960.38
61,187301078918.7584,$9582.64
37,637307981083.4432,$8924.32
28,241689676270.7968,$7765.53
56,212366961881.9072,$2361.09
24,-710890121225.8304,$6634.18
28,306644654017.7408,$8138.15
22,-407542651106.0992,$5761.21
63,-736104435574.3744,$1938.69
19,212520861381.4272,$4819.66
20,-813367906271.232,$5847.78
38,-494159576589.9264,$2036.08
19,-276491758102.1184,$6669.81
37,619362707623.1168,$9528.03
57,-617127010631.68,$5267.29
50,358063820452.6592,$4416.54
32,311569902311.8336,$6404.80
52,9189210036.6336,$6947.74
36,856391524391.3217,$761.79
50,-646906203707.8016,$4786.01
30,857688086518.1696,$2065.92
34,-289389005085.0816,$3958.95
55,179612933108.5312,$8068.56
31,218681700463.4112,$751.55
33,-376173280781.9264,$6648.28
22,-426744310713.5488,$3761.29
59,828577294791.4752,$1823.20
26,-502538584247.5008,$4679.56
34,152819383192.7808,$2419.97
29,-640340566055.3217,$2241.81
26,-458477520551.936,$6652.41
40,-170090454581.248,$1117.27
50,-500014982260.3264,$1757.52
22,323915737150.2592,$6955.67
45,-144368212115.456,$6827.19
21,-752983579872.4608,$4699.41
40,-633010097487.872,$8005.45
56,766927754493.952,$3564.93
33,-718089476269.6704,$294.60
37,364836337116.7744,$763.21
25,-861667684096.4095,$1607.49
48,250141384638.464,$3539.40
50,200499995344.896,$7340.91
43,303571275664.5888,$6231.11
49,-651393061670.0928,$2430.63
20,325213378471.5264,$3490.95
52,-754056418243.3792,$2276.41
61,-564135855548.0063,$8495.14
57,-388704038289.408,$8799.00
45,-21479483768.832,$6465.77
49,667408859660.288,$30.70
54,-648265064251.392,$5215.83
32,-257614382786.1504,$4215.67
40,-890781494883.1232,$6433.02
28,775636813191.5776,$4473.63
59,358733287574.7328,$2270.93
52,-653389947574.6816,$239.78
42,744479805512.0896,$4085.05
27,-842074859084.1855,$3348.80
24,350727295729.664,$7267.15
18,324088514792.6528,$4825.97
43,-696882049318.912,$2995.27
46,-584058432546.4064,$452.07
56,-583599549684.1216,$8847.78
19,-290450264660.3776,$4562.30
37,572956654698.496,$4808.43
37,829656846984.8064,$5108.02
31,-701222405695.0784,$3175.14
48,646292857631.5392,$4550.38
21,-824374926403.1744,$4031.91
59,50154987690.3936,$9042.83
61,655909667314.0736,$4072.88
62,767036147472.7936,$7499.75
25,250334462712.2176,$3115.17
63,223966383413.6576,$2824.70
42,267172889965.3632,$5954.53
48,185476804562.1248,$9962.27
42,417310771144.2944,$5649.76
26,-778301782517.3503,$2902.86
37,878912695435.264,$1606.16
42,304287929964.9536,$1426.78
18,-216980684957.2864,$8158.09
58,-759959138598.912,$1882.22
54,-516163847480.9344,$1029.83
61,-534638468110.7456,$4688.72
58,604345062129.664,$8598.52
25,-670123721071.0016,$4046.90
41,-586088671556.4032,$2172.02
31,605936929262.7968,$9054.40
57,-825281821330.6368,$1390.99
51,-876089758135.0912,$7939.12
31,308526195723.4688,$3925.29
64,517501598931.3536,$1689.96
24,-856495667701.3503,$3931.62
51,-100183133336.3712,$5016.84
26,138279047816.8064,$1526.08
22,61942051058.4832,$3065.72
23,-756766754000.0768,$9831.43
45,671383598137.344,$5923.14
37,-140074769868.3904,$1228.86
30,475164371111.1168,$469.89
38,286207923716.096,$8296.96
21,768840526567.8336,$223.51
32,880903109948.2112,$5438.32
47,774006279608.7296,$7432.50
39,-401390422930.2272,$3047.43
42,-357890996253.4912,$1792.51
26,633697441572.4543,$6256.76
65,-479683443005.8496,$2027.12
33,474787721773.056,$2917.62
40,626785897571.9424,$4644.37
65,304931599181.4144,$4337.25
18,419032413818.0608,$2884.36
56,337382786203.648,$6747.39
27,648997342753.5872,$9622.40
20,-450348471602.3808,$4136.68
50,444762103690.0352,$8198.00
27,-834729288505.7535,$8759.45
54,-520468842518.9376,$6125.05
30,28611029919.3344,$9750.35
63,-648156846175.0272,$7025.20
21,773567623777.4847,$6755.20
47,614118568073.6256,$7928.18
53,368074705128.6528,$6663.60
56,816841148596.224,$498.43
61,-625094397683.3024,$1983.56
34,702696517323.9808,$7927.13
21,141035364469.9648,$6213.31
23,483108268802.048,$6432.49
42,-858203196542.1569,$8862.71
61,426740482152.8576,$9448.91
26,415885132667.2896,$6754.81
57,-546972683468.8,$368.84
40,-139204718965.5552,$6324.65
55,-570620369908.5312,$200.65
52,329349704607.3344,$7285.62
41,-164356853596.16,$1616.51
46,218670951720.5504,$9401.11
38,91932309061.632,$6767.84
27,-667055985734.4512,$8543.13
62,-360560595671.4496,$8727.51
35,-895009531573.0432,$2251.87
58,444371136675.84,$1745.56
38,190611756312.1664,$4765.75
35,-420484044396.9536,$9595.24
22,-503717029740.544,$5335.74
52,-387409241125.6832,$5206.27
57,711135568540.4672,$1080.26
48,263906033821.2864,$8665.95
40,635076322367.8976,$1257.94
61,-142405285393.2032,$8125.88
47,-167561195316.8384,$8437.02
59,-759420193184.1536,$2035.24
27,129609533017.2928,$9656.53
49,329118171057.3568,$4119.07
30,582946301935.616,$8713.55
33,-569766863018.3936,$192.99
45,95569488275.0464,$7228.50
56,491734869580.1856,$237.37
54,-274656975755.6736,$1985.08
21,376982897216.7168,$2115.09
25,-503871944681.0624,$7136.74
55,503014279138.5088,$5720.31
31,425396914041.6512,$464.45
32,-569066217118.1056,$7514.51
65,379292639192.6784,$3792.99
32,214644826308.608,$8755.01
35,704645384739.2256,$4407.06
58,-269955063663.8208,$8503.44
19,464434963991.7568,$4611.99
39,-828691375665.9712,$9629.26
34,-229112746606.592,$9829.58
31,-672285653676.8512,$8382.63
41,805934085439.488,$7380.54
44,38437527958.3232,$1243.32
41,-23681611228.7744,$533.54
43,-91592460127.4368,$963.90
22,-317837564864.1024,$9005.67
59,-518752218329.9072,$9853.08
62,195003083128.832,$3308.77
40,-619114869555.2,$6385.14
56,470696718447.4112,$5209.11
57,-692468740574.4128,$7765.87
49,-644738048851.968,$1872.29
60,-811608946035.9167,$3979.80
25,538812629385.216,$4950.48
29,655589206969.5488,$8504.16
44,-100939025350.656,$7207.80
32,14177928636.0064,$3203.17
27,658637632988.7744,$583.23
28,31114803334.3488,$8457.93
48,534351828117.0944,$4920.53
58,-168270739013.632,$1161.18
39,604349904034.2017,$8048.80
25,-74193022484.48,$3707.54
63,17001938419.712,$5494.77
31,853040306952.6016,$7254.79
51,36091405428.3264,$883.53
42,-11782591401.1648,$6011.81
27,-647052537941.1968,$9814.88
20,-205234176734.0032,$8581.78
62,201161448829.7472,$156.33
32,321566145930.8544,$5010.71
62,-441619649763.7376,$4788.37
47,704422445737.5743,$4811.81
24,200327931992.4736,$6709.74
38,640787506895.2576,$9285.81
54,-268280492824.9856,$5862.08
22,-31259302559.744,$8597.54
55,-354708790391.6032,$8323.19
63,-280436629779.2512,$4107.97
35,-486856485922.4064,$7184.64
24,5493521121.28,$4363.10
20,-91878235675.0336,$6182.99
61,-360265744488.8576,$7492.83
38,-897465617009.8688,$5614.68
42,-84955213961.6256,$3091.76
51,245674328824.2176,$2609.48
19,-115391519417.9584,$5263.94
45,-872642110711.3984,$7901.05
54,-163929670444.6464,$4857.79
34,221083249043.0464,$2041.22
49,-33537220673.536,$6768.23
65,14238564850.0736,$1911.69
41,-115194727288.0128,$7756.26
30,-345378234407.3216,$4505.78
28,-868644580805.8368,$4814.92
